TIdx,Time,NCells_S,NCells_R,NCells,DrugConcentration,rS,rR,mS,mR,dS,dR,dD,dt,NCycles,NAttemptedDivs,NFailedDivs,NDeaths,ReplicateId,InitSize,RFrac,TxName,Cost
20.0,20.0,2581.0,146.0,2727.0,1.0,0.027,0.007387256918622846,0.0,0.0,0.005260972284538259,0.005260972284538259,0.75,1.0,0.0,0.0,0.0,1.0,1.0,0.3342113703749806,0.049077146583066125,0.0,0.7263978919028575
21.0,21.0,2545.0,145.0,2690.0,1.0,0.027,0.007387256918622846,0.0,0.0,0.005260972284538259,0.005260972284538259,0.75,1.0,0.0,0.0,0.0,1.0,1.0,0.3342113703749806,0.049077146583066125,0.0,0.7263978919028575
22.0,22.0,2523.0,146.0,2669.0,1.0,0.027,0.007387256918622846,0.0,0.0,0.005260972284538259,0.005260972284538259,0.75,1.0,0.0,2.0,1.0,0.0,1.0,0.3342113703749806,0.049077146583066125,0.0,0.7263978919028575
23.0,23.0,2485.0,147.0,2632.0,1.0,0.027,0.007387256918622846,0.0,0.0,0.005260972284538259,0.005260972284538259,0.75,1.0,0.0,1.0,0.0,0.0,1.0,0.3342113703749806,0.049077146583066125,0.0,0.7263978919028575
24.0,24.0,2445.0,148.0,2593.0,1.0,0.027,0.007387256918622846,0.0,0.0,0.005260972284538259,0.005260972284538259,0.75,1.0,0.0,2.0,1.0,0.0,1.0,0.3342113703749806,0.049077146583066125,0.0,0.7263978919028575
25.0,25.0,2422.0,147.0,2569.0,1.0,0.027,0.007387256918622846,0.0,0.0,0.005260972284538259,0.005260972284538259,0.75,1.0,0.0,1.0,0.0,2.0,1.0,0.3342113703749806,0.049077146583066125,0.0,0.7263978919028575
26.0,26.0,2382.0,147.0,2529.0,1.0,0.027,0.007387256918622846,0.0,0.0,0.005260972284538259,0.005260972284538259,0.75,1.0,0.0,0.0,0.0,0.0,1.0,0.3342113703749806,0.049077146583066125,0.0,0.7263978919028575
27.0,27.0,2350.0,147.0,2497.0,1.0,0.027,0.007387256918622846,0.0,0.0,0.005260972284538259,0.005260972284538259,0.75,1.0,0.0,1.0,0.0,1.0,1.0,0.3342113703749806,0.049077146583066125,0.0,0.7263978919028575
28.0,28.0,2327.0,148.0,2475.0,1.0,0.027,0.007387256918622846,0.0,0.0,0.005260972284538259,0.005260972284538259,0.75,1.0,0.0,2.0,1.0,0.0,1.0,0.3342113703749806,0.049077146583066125,0.0,0.7263978919028575
29.0,29.0,2303.0,148.0,2451.0,1.0,0.027,0.007387256918622846,0.0,0.0,0.005260972284538259,0.005260972284538259,0.75,1.0,0.0,1.0,0.0,1.0,1.0,0.3342113703749806,0.049077146583066125,0.0,0.7263978919028575
30.0,30.0,2278.0,147.0,2425.0,1.0,0.027,0.007387256918622846,0.0,0.0,0.005260972284538259,0.005260972284538259,0.75,1.0,0.0,0.0,0.0,1.0,1.0,0.3342113703749806,0.049077146583066125,0.0,0.7263978919028575
31.0,31.0,2255.0,147.0,2402.0,1.0,0.027,0.007387256918622846,0.0,0.0,0.005260972284538259,0.005260972284538259,0.75,1.0,0.0,1.0,1.0,0.0,1.0,0.3342113703749806,0.049077146583066125,0.0,0.7263978919028575
32.0,32.0,2243.0,147.0,2390.0,1.0,0.027,0.007387256918622846,0.0,0.0,0.005260972284538259,0.005260972284538259,0.75,1.0,0.0,0.0,0.0,0.0,1.0,0.3342113703749806,0.049077146583066125,0.0,0.7263978919028575
33.0,33.0,2211.0,144.0,2355.0,1.0,0.027,0.007387256918622846,0.0,0.0,0.005260972284538259,0.005260972284538259,0.75,1.0,0.0,0.0,0.0,3.0,1.0,0.3342113703749806,0.049077146583066125,0.0,0.7263978919028575
34.0,34.0,2192.0,144.0,2336.0,1.0,0.027,0.007387256918622846,0.0,0.0,0.005260972284538259,0.005260972284538259,0.75,1.0,0.0,0.0,0.0,0.0,1.0,0.3342113703749806,0.049077146583066125,0.0,0.7263978919028575
35.0,35.0,2164.0,144.0,2308.0,1.0,0.027,0.007387256918622846,0.0,0.0,0.005260972284538259,0.005260972284538259,0.75,1.0,0.0,0.0,0.0,0.0,1.0,0.3342113703749806,0.049077146583066125,0.0,0.7263978919028575
36.0,36.0,2137.0,145.0,2282.0,1.0,0.027,0.007387256918622846,0.0,0.0,0.005260972284538259,0.005260972284538259,0.75,1.0,0.0,2.0,0.0,1.0,1.0,0.3342113703749806,0.049077146583066125,0.0,0.7263978919028575
37.0,37.0,2105.0,146.0,2251.0,1.0,0.027,0.007387256918622846,0.0,0.0,0.005260972284538259,0.005260972284538259,0.75,1.0,0.0,1.0,0.0,0.0,1.0,0.3342113703749806,0.049077146583066125,0.0,0.7263978919028575
38.0,38.0,2078.0,147.0,2225.0,1.0,0.027,0.007387256918622846,0.0,0.0,0.005260972284538259,0.005260972284538259,0.75,1.0,0.0,2.0,1.0,0.0,1.0,0.3342113703749806,0.049077146583066125,0.0,0.7263978919028575
39.0,39.0,2046.0,148.0,2194.0,1.0,0.027,0.007387256918622846,0.0,0.0,0.005260972284538259,0.005260972284538259,0.75,1.0,0.0,2.0,1.0,0.0,1.0,0.3342113703749806,0.049077146583066125,0.0,0.7263978919028575
40.0,40.0,2030.0,149.0,2179.0,1.0,0.027,0.007387256918622846,0.0,0.0,0.005260972284538259,0.005260972284538259,0.75,1.0,0.0,1.0,0.0,0.0,1.0,0.3342113703749806,0.049077146583066125,0.0,0.7263978919028575
41.0,41.0,2004.0,146.0,2150.0,1.0,0.027,0.007387256918622846,0.0,0.0,0.005260972284538259,0.005260972284538259,0.75,1.0,0.0,1.0,1.0,3.0,1.0,0.3342113703749806,0.049077146583066125,0.0,0.7263978919028575
42.0,42.0,1984.0,145.0,2129.0,1.0,0.027,0.007387256918622846,0.0,0.0,0.005260972284538259,0.005260972284538259,0.75,1.0,0.0,0.0,0.0,1.0,1.0,0.3342113703749806,0.049077146583066125,0.0,0.7263978919028575
43.0,43.0,1951.0,144.0,2095.0,1.0,0.027,0.007387256918622846,0.0,0.0,0.005260972284538259,0.005260972284538259,0.75,1.0,0.0,1.0,1.0,1.0,1.0,0.3342113703749806,0.049077146583066125,0.0,0.7263978919028575
44.0,44.0,1924.0,144.0,2068.0,1.0,0.027,0.007387256918622846,0.0,0.0,0.005260972284538259,0.005260972284538259,0.75,1.0,0.0,2.0,2.0,0.0,1.0,0.3342113703749806,0.049077146583066125,0.0,0.7263978919028575
45.0,45.0,1905.0,145.0,2050.0,1.0,0.027,0.007387256918622846,0.0,0.0,0.005260972284538259,0.005260972284538259,0.75,1.0,0.0,1.0,0.0,0.0,1.0,0.3342113703749806,0.049077146583066125,0.0,0.7263978919028575
46.0,46.0,1878.0,146.0,2024.0,1.0,0.027,0.007387256918622846,0.0,0.0,0.005260972284538259,0.005260972284538259,0.75,1.0,0.0,3.0,1.0,1.0,1.0,0.3342113703749806,0.049077146583066125,0.0,0.7263978919028575
47.0,47.0,1854.0,145.0,1999.0,1.0,0.027,0.007387256918622846,0.0,0.0,0.005260972284538259,0.005260972284538259,0.75,1.0,0.0,0.0,0.0,1.0,1.0,0.3342113703749806,0.049077146583066125,0.0,0.7263978919028575
48.0,48.0,1829.0,145.0,1974.0,1.0,0.027,0.007387256918622846,0.0,0.0,0.005260972284538259,0.005260972284538259,0.75,1.0,0.0,0.0,0.0,0.0,1.0,0.3342113703749806,0.049077146583066125,0.0,0.7263978919028575
49.0,49.0,1805.0,146.0,1951.0,1.0,0.027,0.007387256918622846,0.0,0.0,0.005260972284538259,0.005260972284538259,0.75,1.0,0.0,1.0,0.0,0.0,1.0,0.3342113703749806,0.049077146583066125,0.0,0.7263978919028575
50.0,50.0,1774.0,146.0,1920.0,1.0,0.027,0.007387256918622846,0.0,0.0,0.005260972284538259,0.005260972284538259,0.75,1.0,0.0,0.0,0.0,0.0,1.0,0.3342113703749806,0.049077146583066125,0.0,0.7263978919028575
51.0,51.0,1739.0,146.0,1885.0,1.0,0.027,0.007387256918622846,0.0,0.0,0.005260972284538259,0.005260972284538259,0.75,1.0,0.0,2.0,1.0,1.0,1.0,0.3342113703749806,0.049077146583066125,0.0,0.7263978919028575
52.0,52.0,1707.0,146.0,1853.0,1.0,0.027,0.007387256918622846,0.0,0.0,0.005260972284538259,0.005260972284538259,0.75,1.0,0.0,1.0,1.0,0.0,1.0,0.3342113703749806,0.049077146583066125,0.0,0.7263978919028575
53.0,53.0,1679.0,146.0,1825.0,1.0,0.027,0.007387256918622846,0.0,0.0,0.005260972284538259,0.005260972284538259,0.75,1.0,0.0,0.0,0.0,0.0,1.0,0.3342113703749806,0.049077146583066125,0.0,0.7263978919028575
54.0,54.0,1662.0,146.0,1808.0,1.0,0.027,0.007387256918622846,0.0,0.0,0.005260972284538259,0.005260972284538259,0.75,1.0,0.0,0.0,0.0,0.0,1.0,0.3342113703749806,0.049077146583066125,0.0,0.7263978919028575
55.0,55.0,1629.0,144.0,1773.0,1.0,0.027,0.007387256918622846,0.0,0.0,0.005260972284538259,0.005260972284538259,0.75,1.0,0.0,0.0,0.0,2.0,1.0,0.3342113703749806,0.049077146583066125,0.0,0.7263978919028575
56.0,56.0,1608.0,143.0,1751.0,1.0,0.027,0.007387256918622846,0.0,0.0,0.005260972284538259,0.005260972284538259,0.75,1.0,0.0,1.0,0.0,2.0,1.0,0.3342113703749806,0.049077146583066125,0.0,0.7263978919028575
57.0,57.0,1589.0,143.0,1732.0,1.0,0.027,0.007387256918622846,0.0,0.0,0.005260972284538259,0.005260972284538259,0.75,1.0,0.0,1.0,0.0,1.0,1.0,0.3342113703749806,0.049077146583066125,0.0,0.7263978919028575
58.0,58.0,1577.0,142.0,1719.0,1.0,0.027,0.007387256918622846,0.0,0.0,0.005260972284538259,0.005260972284538259,0.75,1.0,0.0,0.0,0.0,1.0,1.0,0.3342113703749806,0.049077146583066125,0.0,0.7263978919028575
59.0,59.0,1550.0,142.0,1692.0,1.0,0.027,0.007387256918622846,0.0,0.0,0.005260972284538259,0.005260972284538259,0.75,1.0,0.0,1.0,0.0,1.0,1.0,0.3342113703749806,0.049077146583066125,0.0,0.7263978919028575
60.0,60.0,1521.0,142.0,1663.0,1.0,0.027,0.007387256918622846,0.0,0.0,0.005260972284538259,0.005260972284538259,0.75,1.0,0.0,1.0,1.0,0.0,1.0,0.3342113703749806,0.049077146583066125,0.0,0.7263978919028575
61.0,61.0,1503.0,142.0,1645.0,1.0,0.027,0.007387256918622846,0.0,0.0,0.005260972284538259,0.005260972284538259,0.75,1.0,0.0,1.0,0.0,1.0,1.0,0.3342113703749806,0.049077146583066125,0.0,0.7263978919028575
62.0,62.0,1475.0,144.0,1619.0,1.0,0.027,0.007387256918622846,0.0,0.0,0.005260972284538259,0.005260972284538259,0.75,1.0,0.0,2.0,0.0,0.0,1.0,0.3342113703749806,0.049077146583066125,0.0,0.7263978919028575
63.0,63.0,1451.0,144.0,1595.0,1.0,0.027,0.007387256918622846,0.0,0.0,0.005260972284538259,0.005260972284538259,0.75,1.0,0.0,1.0,1.0,0.0,1.0,0.3342113703749806,0.049077146583066125,0.0,0.7263978919028575
64.0,64.0,1417.0,143.0,1560.0,1.0,0.027,0.007387256918622846,0.0,0.0,0.005260972284538259,0.005260972284538259,0.75,1.0,0.0,0.0,0.0,1.0,1.0,0.3342113703749806,0.049077146583066125,0.0,0.7263978919028575
65.0,65.0,1397.0,143.0,1540.0,1.0,0.027,0.007387256918622846,0.0,0.0,0.005260972284538259,0.005260972284538259,0.75,1.0,0.0,1.0,0.0,1.0,1.0,0.3342113703749806,0.049077146583066125,0.0,0.7263978919028575
66.0,66.0,1379.0,143.0,1522.0,1.0,0.027,0.007387256918622846,0.0,0.0,0.005260972284538259,0.005260972284538259,0.75,1.0,0.0,0.0,0.0,0.0,1.0,0.3342113703749806,0.049077146583066125,0.0,0.7263978919028575
67.0,67.0,1355.0,145.0,1500.0,1.0,0.027,0.007387256918622846,0.0,0.0,0.005260972284538259,0.005260972284538259,0.75,1.0,0.0,3.0,0.0,1.0,1.0,0.3342113703749806,0.049077146583066125,0.0,0.7263978919028575
68.0,68.0,1330.0,145.0,1475.0,1.0,0.027,0.007387256918622846,0.0,0.0,0.005260972284538259,0.005260972284538259,0.75,1.0,0.0,0.0,0.0,0.0,1.0,0.3342113703749806,0.049077146583066125,0.0,0.7263978919028575
69.0,69.0,1321.0,146.0,1467.0,1.0,0.027,0.007387256918622846,0.0,0.0,0.005260972284538259,0.005260972284538259,0.75,1.0,0.0,1.0,0.0,0.0,1.0,0.3342113703749806,0.049077146583066125,0.0,0.7263978919028575
70.0,70.0,1286.0,146.0,1432.0,1.0,0.027,0.007387256918622846,0.0,0.0,0.005260972284538259,0.005260972284538259,0.75,1.0,0.0,1.0,0.0,1.0,1.0,0.3342113703749806,0.049077146583066125,0.0,0.7263978919028575
71.0,71.0,1266.0,144.0,1410.0,1.0,0.027,0.007387256918622846,0.0,0.0,0.005260972284538259,0.005260972284538259,0.75,1.0,0.0,1.0,0.0,3.0,1.0,0.3342113703749806,0.049077146583066125,0.0,0.7263978919028575
72.0,72.0,1247.0,143.0,1390.0,1.0,0.027,0.007387256918622846,0.0,0.0,0.005260972284538259,0.005260972284538259,0.75,1.0,0.0,0.0,0.0,1.0,1.0,0.3342113703749806,0.049077146583066125,0.0,0.7263978919028575
73.0,73.0,1228.0,142.0,1370.0,1.0,0.027,0.007387256918622846,0.0,0.0,0.005260972284538259,0.005260972284538259,0.75,1.0,0.0,0.0,0.0,1.0,1.0,0.3342113703749806,0.049077146583066125,0.0,0.7263978919028575
74.0,74.0,1212.0,142.0,1354.0,1.0,0.027,0.007387256918622846,0.0,0.0,0.005260972284538259,0.005260972284538259,0.75,1.0,0.0,2.0,0.0,2.0,1.0,0.3342113703749806,0.049077146583066125,0.0,0.7263978919028575
75.0,75.0,1195.0,142.0,1337.0,1.0,0.027,0.007387256918622846,0.0,0.0,0.005260972284538259,0.005260972284538259,0.75,1.0,0.0,1.0,0.0,1.0,1.0,0.3342113703749806,0.049077146583066125,0.0,0.7263978919028575
76.0,76.0,1170.0,144.0,1314.0,1.0,0.027,0.007387256918622846,0.0,0.0,0.005260972284538259,0.005260972284538259,0.75,1.0,0.0,2.0,0.0,0.0,1.0,0.3342113703749806,0.049077146583066125,0.0,0.7263978919028575
77.0,77.0,1159.0,143.0,1302.0,1.0,0.027,0.007387256918622846,0.0,0.0,0.005260972284538259,0.005260972284538259,0.75,1.0,0.0,0.0,0.0,1.0,1.0,0.3342113703749806,0.049077146583066125,0.0,0.7263978919028575
78.0,78.0,1124.0,145.0,1269.0,1.0,0.027,0.007387256918622846,0.0,0.0,0.005260972284538259,0.005260972284538259,0.75,1.0,0.0,2.0,0.0,0.0,1.0,0.3342113703749806,0.049077146583066125,0.0,0.7263978919028575
79.0,79.0,1106.0,146.0,1252.0,1.0,0.027,0.007387256918622846,0.0,0.0,0.005260972284538259,0.005260972284538259,0.75,1.0,0.0,1.0,0.0,0.0,1.0,0.3342113703749806,0.049077146583066125,0.0,0.7263978919028575
80.0,80.0,1089.0,144.0,1233.0,1.0,0.027,0.007387256918622846,0.0,0.0,0.005260972284538259,0.005260972284538259,0.75,1.0,0.0,0.0,0.0,2.0,1.0,0.3342113703749806,0.049077146583066125,0.0,0.7263978919028575
81.0,81.0,1064.0,144.0,1208.0,1.0,0.027,0.007387256918622846,0.0,0.0,0.005260972284538259,0.005260972284538259,0.75,1.0,0.0,0.0,0.0,0.0,1.0,0.3342113703749806,0.049077146583066125,0.0,0.7263978919028575
82.0,82.0,1058.0,144.0,1202.0,1.0,0.027,0.007387256918622846,0.0,0.0,0.005260972284538259,0.005260972284538259,0.75,1.0,0.0,0.0,0.0,0.0,1.0,0.3342113703749806,0.049077146583066125,0.0,0.7263978919028575
83.0,83.0,1038.0,145.0,1183.0,1.0,0.027,0.007387256918622846,0.0,0.0,0.005260972284538259,0.005260972284538259,0.75,1.0,0.0,1.0,0.0,0.0,1.0,0.3342113703749806,0.049077146583066125,0.0,0.7263978919028575
84.0,84.0,1031.0,145.0,1176.0,1.0,0.027,0.007387256918622846,0.0,0.0,0.005260972284538259,0.005260972284538259,0.75,1.0,0.0,0.0,0.0,0.0,1.0,0.3342113703749806,0.049077146583066125,0.0,0.7263978919028575
85.0,85.0,1015.0,145.0,1160.0,1.0,0.027,0.007387256918622846,0.0,0.0,0.005260972284538259,0.005260972284538259,0.75,1.0,0.0,1.0,0.0,1.0,1.0,0.3342113703749806,0.049077146583066125,0.0,0.7263978919028575
86.0,86.0,1009.0,146.0,1155.0,1.0,0.027,0.007387256918622846,0.0,0.0,0.005260972284538259,0.005260972284538259,0.75,1.0,0.0,2.0,0.0,1.0,1.0,0.3342113703749806,0.049077146583066125,0.0,0.7263978919028575
87.0,87.0,982.0,147.0,1129.0,1.0,0.027,0.007387256918622846,0.0,0.0,0.005260972284538259,0.005260972284538259,0.75,1.0,0.0,2.0,0.0,1.0,1.0,0.3342113703749806,0.049077146583066125,0.0,0.7263978919028575
88.0,88.0,969.0,150.0,1119.0,1.0,0.027,0.007387256918622846,0.0,0.0,0.005260972284538259,0.005260972284538259,0.75,1.0,0.0,3.0,0.0,0.0,1.0,0.3342113703749806,0.049077146583066125,0.0,0.7263978919028575
89.0,89.0,953.0,154.0,1107.0,1.0,0.027,0.007387256918622846,0.0,0.0,0.005260972284538259,0.005260972284538259,0.75,1.0,0.0,5.0,0.0,1.0,1.0,0.3342113703749806,0.049077146583066125,0.0,0.7263978919028575
90.0,90.0,947.0,153.0,1100.0,1.0,0.027,0.007387256918622846,0.0,0.0,0.005260972284538259,0.005260972284538259,0.75,1.0,0.0,0.0,0.0,1.0,1.0,0.3342113703749806,0.049077146583066125,0.0,0.7263978919028575
91.0,91.0,932.0,152.0,1084.0,1.0,0.027,0.007387256918622846,0.0,0.0,0.005260972284538259,0.005260972284538259,0.75,1.0,0.0,3.0,0.0,4.0,1.0,0.3342113703749806,0.049077146583066125,0.0,0.7263978919028575
92.0,92.0,923.0,152.0,1075.0,1.0,0.027,0.007387256918622846,0.0,0.0,0.005260972284538259,0.005260972284538259,0.75,1.0,0.0,0.0,0.0,0.0,1.0,0.3342113703749806,0.049077146583066125,0.0,0.7263978919028575
93.0,93.0,901.0,155.0,1056.0,1.0,0.027,0.007387256918622846,0.0,0.0,0.005260972284538259,0.005260972284538259,0.75,1.0,0.0,3.0,0.0,0.0,1.0,0.3342113703749806,0.049077146583066125,0.0,0.7263978919028575
94.0,94.0,883.0,155.0,1038.0,1.0,0.027,0.007387256918622846,0.0,0.0,0.005260972284538259,0.005260972284538259,0.75,1.0,0.0,1.0,0.0,1.0,1.0,0.3342113703749806,0.049077146583066125,0.0,0.7263978919028575
95.0,95.0,876.0,154.0,1030.0,1.0,0.027,0.007387256918622846,0.0,0.0,0.005260972284538259,0.005260972284538259,0.75,1.0,0.0,0.0,0.0,1.0,1.0,0.3342113703749806,0.049077146583066125,0.0,0.7263978919028575
96.0,96.0,860.0,155.0,1015.0,1.0,0.027,0.007387256918622846,0.0,0.0,0.005260972284538259,0.005260972284538259,0.75,1.0,0.0,1.0,0.0,0.0,1.0,0.3342113703749806,0.049077146583066125,0.0,0.7263978919028575
97.0,97.0,846.0,158.0,1004.0,1.0,0.027,0.007387256918622846,0.0,0.0,0.005260972284538259,0.005260972284538259,0.75,1.0,0.0,3.0,0.0,0.0,1.0,0.3342113703749806,0.049077146583066125,0.0,0.7263978919028575
98.0,98.0,833.0,157.0,990.0,1.0,0.027,0.007387256918622846,0.0,0.0,0.005260972284538259,0.005260972284538259,0.75,1.0,0.0,1.0,0.0,2.0,1.0,0.3342113703749806,0.049077146583066125,0.0,0.7263978919028575
99.0,99.0,826.0,158.0,984.0,1.0,0.027,0.007387256918622846,0.0,0.0,0.005260972284538259,0.005260972284538259,0.75,1.0,0.0,1.0,0.0,0.0,1.0,0.3342113703749806,0.049077146583066125,0.0,0.7263978919028575
100.0,100.0,808.0,161.0,969.0,1.0,0.027,0.007387256918622846,0.0,0.0,0.005260972284538259,0.005260972284538259,0.75,1.0,0.0,3.0,0.0,0.0,1.0,0.3342113703749806,0.049077146583066125,0.0,0.7263978919028575
101.0,101.0,802.0,164.0,966.0,1.0,0.027,0.007387256918622846,0.0,0.0,0.005260972284538259,0.005260972284538259,0.75,1.0,0.0,3.0,0.0,0.0,1.0,0.3342113703749806,0.049077146583066125,0.0,0.7263978919028575
102.0,102.0,782.0,165.0,947.0,1.0,0.027,0.007387256918622846,0.0,0.0,0.005260972284538259,0.005260972284538259,0.75,1.0,0.0,2.0,0.0,1.0,1.0,0.3342113703749806,0.049077146583066125,0.0,0.7263978919028575
103.0,103.0,773.0,166.0,939.0,1.0,0.027,0.007387256918622846,0.0,0.0,0.005260972284538259,0.005260972284538259,0.75,1.0,0.0,2.0,0.0,1.0,1.0,0.3342113703749806,0.049077146583066125,0.0,0.7263978919028575
104.0,104.0,764.0,166.0,930.0,1.0,0.027,0.007387256918622846,0.0,0.0,0.005260972284538259,0.005260972284538259,0.75,1.0,0.0,1.0,0.0,1.0,1.0,0.3342113703749806,0.049077146583066125,0.0,0.7263978919028575
105.0,105.0,743.0,167.0,910.0,1.0,0.027,0.007387256918622846,0.0,0.0,0.005260972284538259,0.005260972284538259,0.75,1.0,0.0,1.0,0.0,0.0,1.0,0.3342113703749806,0.049077146583066125,0.0,0.7263978919028575
106.0,106.0,727.0,168.0,895.0,1.0,0.027,0.007387256918622846,0.0,0.0,0.005260972284538259,0.005260972284538259,0.75,1.0,0.0,1.0,0.0,0.0,1.0,0.3342113703749806,0.049077146583066125,0.0,0.7263978919028575
107.0,107.0,709.0,171.0,880.0,1.0,0.027,0.007387256918622846,0.0,0.0,0.005260972284538259,0.005260972284538259,0.75,1.0,0.0,3.0,0.0,0.0,1.0,0.3342113703749806,0.049077146583066125,0.0,0.7263978919028575
108.0,108.0,692.0,173.0,865.0,1.0,0.027,0.007387256918622846,0.0,0.0,0.005260972284538259,0.005260972284538259,0.75,1.0,0.0,4.0,1.0,1.0,1.0,0.3342113703749806,0.049077146583066125,0.0,0.7263978919028575
109.0,109.0,684.0,173.0,857.0,1.0,0.027,0.007387256918622846,0.0,0.0,0.005260972284538259,0.005260972284538259,0.75,1.0,0.0,1.0,0.0,1.0,1.0,0.3342113703749806,0.049077146583066125,0.0,0.7263978919028575
110.0,110.0,680.0,176.0,856.0,1.0,0.027,0.007387256918622846,0.0,0.0,0.005260972284538259,0.005260972284538259,0.75,1.0,0.0,3.0,0.0,0.0,1.0,0.3342113703749806,0.049077146583066125,0.0,0.7263978919028575
