TIdx,Time,NCells_S,NCells_R,NCells,DrugConcentration,rS,rR,mS,mR,dS,dR,dD,dt,NCycles,NAttemptedDivs,NFailedDivs,NDeaths,ReplicateId,InitSize,RFrac,TxName,Cost
0.0,0.0,5681.0,219.0,5900.0,0.0,0.027,0.0055186965451495375,0.0,0.0,0.004123800459562037,0.004123800459562037,0.75,1.0,0.0,0.0,0.0,0.0,1.0,0.59,0.037,0.0,0.7956038316611282
1.0,1.0,5600.0,221.0,5821.0,1.0,0.027,0.0055186965451495375,0.0,0.0,0.004123800459562037,0.004123800459562037,0.75,1.0,0.0,3.0,1.0,0.0,1.0,0.59,0.037,0.0,0.7956038316611282
2.0,2.0,5509.0,222.0,5731.0,1.0,0.027,0.0055186965451495375,0.0,0.0,0.004123800459562037,0.004123800459562037,0.75,1.0,0.0,1.0,0.0,0.0,1.0,0.59,0.037,0.0,0.7956038316611282
3.0,3.0,5437.0,221.0,5658.0,1.0,0.027,0.0055186965451495375,0.0,0.0,0.004123800459562037,0.004123800459562037,0.75,1.0,0.0,2.0,0.0,3.0,1.0,0.59,0.037,0.0,0.7956038316611282
4.0,4.0,5355.0,220.0,5575.0,1.0,0.027,0.0055186965451495375,0.0,0.0,0.004123800459562037,0.004123800459562037,0.75,1.0,0.0,1.0,0.0,2.0,1.0,0.59,0.037,0.0,0.7956038316611282
5.0,5.0,5286.0,217.0,5503.0,1.0,0.027,0.0055186965451495375,0.0,0.0,0.004123800459562037,0.004123800459562037,0.75,1.0,0.0,1.0,0.0,4.0,1.0,0.59,0.037,0.0,0.7956038316611282
6.0,6.0,5195.0,218.0,5413.0,1.0,0.027,0.0055186965451495375,0.0,0.0,0.004123800459562037,0.004123800459562037,0.75,1.0,0.0,1.0,0.0,0.0,1.0,0.59,0.037,0.0,0.7956038316611282
7.0,7.0,5123.0,218.0,5341.0,1.0,0.027,0.0055186965451495375,0.0,0.0,0.004123800459562037,0.004123800459562037,0.75,1.0,0.0,1.0,0.0,1.0,1.0,0.59,0.037,0.0,0.7956038316611282
8.0,8.0,5047.0,218.0,5265.0,1.0,0.027,0.0055186965451495375,0.0,0.0,0.004123800459562037,0.004123800459562037,0.75,1.0,0.0,0.0,0.0,0.0,1.0,0.59,0.037,0.0,0.7956038316611282
9.0,9.0,4969.0,219.0,5188.0,1.0,0.027,0.0055186965451495375,0.0,0.0,0.004123800459562037,0.004123800459562037,0.75,1.0,0.0,1.0,0.0,0.0,1.0,0.59,0.037,0.0,0.7956038316611282
10.0,10.0,4878.0,218.0,5096.0,1.0,0.027,0.0055186965451495375,0.0,0.0,0.004123800459562037,0.004123800459562037,0.75,1.0,0.0,1.0,0.0,2.0,1.0,0.59,0.037,0.0,0.7956038316611282
11.0,11.0,4813.0,221.0,5034.0,1.0,0.027,0.0055186965451495375,0.0,0.0,0.004123800459562037,0.004123800459562037,0.75,1.0,0.0,4.0,0.0,1.0,1.0,0.59,0.037,0.0,0.7956038316611282
12.0,12.0,4738.0,219.0,4957.0,1.0,0.027,0.0055186965451495375,0.0,0.0,0.004123800459562037,0.004123800459562037,0.75,1.0,0.0,0.0,0.0,2.0,1.0,0.59,0.037,0.0,0.7956038316611282
13.0,13.0,4681.0,221.0,4902.0,1.0,0.027,0.0055186965451495375,0.0,0.0,0.004123800459562037,0.004123800459562037,0.75,1.0,0.0,3.0,0.0,1.0,1.0,0.59,0.037,0.0,0.7956038316611282
14.0,14.0,4614.0,221.0,4835.0,1.0,0.027,0.0055186965451495375,0.0,0.0,0.004123800459562037,0.004123800459562037,0.75,1.0,0.0,0.0,0.0,0.0,1.0,0.59,0.037,0.0,0.7956038316611282
15.0,15.0,4536.0,222.0,4758.0,1.0,0.027,0.0055186965451495375,0.0,0.0,0.004123800459562037,0.004123800459562037,0.75,1.0,0.0,2.0,0.0,1.0,1.0,0.59,0.037,0.0,0.7956038316611282
