TIdx,Time,NCells_S,NCells_R,NCells,DrugConcentration,rS,rR,mS,mR,dS,dR,dD,dt,NCycles,NAttemptedDivs,NFailedDivs,NDeaths,ReplicateId,InitSize,RFrac,TxName,Cost
92.0,92.0,1127.0,304.0,1431.0,1.0,0.027,0.008582457440227878,0.0,0.0,0.004989618836634077,0.004989618836634077,0.75,1.0,0.0,6.0,1.0,2.0,1.0,0.59,0.037,0.0,0.682131205917486
93.0,93.0,1116.0,306.0,1422.0,1.0,0.027,0.008582457440227878,0.0,0.0,0.004989618836634077,0.004989618836634077,0.75,1.0,0.0,4.0,0.0,2.0,1.0,0.59,0.037,0.0,0.682131205917486
94.0,94.0,1089.0,305.0,1394.0,1.0,0.027,0.008582457440227878,0.0,0.0,0.004989618836634077,0.004989618836634077,0.75,1.0,0.0,0.0,0.0,1.0,1.0,0.59,0.037,0.0,0.682131205917486
95.0,95.0,1070.0,307.0,1377.0,1.0,0.027,0.008582457440227878,0.0,0.0,0.004989618836634077,0.004989618836634077,0.75,1.0,0.0,4.0,0.0,2.0,1.0,0.59,0.037,0.0,0.682131205917486
96.0,96.0,1054.0,306.0,1360.0,1.0,0.027,0.008582457440227878,0.0,0.0,0.004989618836634077,0.004989618836634077,0.75,1.0,0.0,1.0,1.0,1.0,1.0,0.59,0.037,0.0,0.682131205917486
97.0,97.0,1032.0,308.0,1340.0,1.0,0.027,0.008582457440227878,0.0,0.0,0.004989618836634077,0.004989618836634077,0.75,1.0,0.0,2.0,0.0,0.0,1.0,0.59,0.037,0.0,0.682131205917486
98.0,98.0,1029.0,309.0,1338.0,1.0,0.027,0.008582457440227878,0.0,0.0,0.004989618836634077,0.004989618836634077,0.75,1.0,0.0,4.0,0.0,3.0,1.0,0.59,0.037,0.0,0.682131205917486
99.0,99.0,1008.0,309.0,1317.0,1.0,0.027,0.008582457440227878,0.0,0.0,0.004989618836634077,0.004989618836634077,0.75,1.0,0.0,1.0,0.0,1.0,1.0,0.59,0.037,0.0,0.682131205917486
100.0,100.0,989.0,307.0,1296.0,1.0,0.027,0.008582457440227878,0.0,0.0,0.004989618836634077,0.004989618836634077,0.75,1.0,0.0,3.0,0.0,5.0,1.0,0.59,0.037,0.0,0.682131205917486
101.0,101.0,968.0,309.0,1277.0,1.0,0.027,0.008582457440227878,0.0,0.0,0.004989618836634077,0.004989618836634077,0.75,1.0,0.0,4.0,0.0,2.0,1.0,0.59,0.037,0.0,0.682131205917486
