TIdx,Time,NCells_S,NCells_R,NCells,DrugConcentration,rS,rR,mS,mR,dS,dR,dD,dt,NCycles,NAttemptedDivs,NFailedDivs,NDeaths,ReplicateId,InitSize,RFrac,TxName,Cost
0.0,0.0,5681.0,219.0,5900.0,0.0,0.027,0.008056160127910082,0.0,0.0,0.005493892279018404,0.005493892279018404,0.75,1.0,0.0,0.0,0.0,0.0,1.0,0.59,0.037,0.0,0.7016236989662933
1.0,1.0,5583.0,221.0,5804.0,1.0,0.027,0.008056160127910082,0.0,0.0,0.005493892279018404,0.005493892279018404,0.75,1.0,0.0,5.0,1.0,2.0,1.0,0.59,0.037,0.0,0.7016236989662933
2.0,2.0,5485.0,223.0,5708.0,1.0,0.027,0.008056160127910082,0.0,0.0,0.005493892279018404,0.005493892279018404,0.75,1.0,0.0,2.0,0.0,0.0,1.0,0.59,0.037,0.0,0.7016236989662933
3.0,3.0,5393.0,223.0,5616.0,1.0,0.027,0.008056160127910082,0.0,0.0,0.005493892279018404,0.005493892279018404,0.75,1.0,0.0,3.0,0.0,3.0,1.0,0.59,0.037,0.0,0.7016236989662933
4.0,4.0,5316.0,222.0,5538.0,1.0,0.027,0.008056160127910082,0.0,0.0,0.005493892279018404,0.005493892279018404,0.75,1.0,0.0,2.0,0.0,3.0,1.0,0.59,0.037,0.0,0.7016236989662933
5.0,5.0,5230.0,221.0,5451.0,1.0,0.027,0.008056160127910082,0.0,0.0,0.005493892279018404,0.005493892279018404,0.75,1.0,0.0,1.0,0.0,2.0,1.0,0.59,0.037,0.0,0.7016236989662933
6.0,6.0,5138.0,221.0,5359.0,1.0,0.027,0.008056160127910082,0.0,0.0,0.005493892279018404,0.005493892279018404,0.75,1.0,0.0,1.0,1.0,0.0,1.0,0.59,0.037,0.0,0.7016236989662933
7.0,7.0,5060.0,222.0,5282.0,1.0,0.027,0.008056160127910082,0.0,0.0,0.005493892279018404,0.005493892279018404,0.75,1.0,0.0,1.0,0.0,0.0,1.0,0.59,0.037,0.0,0.7016236989662933
8.0,8.0,4994.0,221.0,5215.0,1.0,0.027,0.008056160127910082,0.0,0.0,0.005493892279018404,0.005493892279018404,0.75,1.0,0.0,2.0,1.0,2.0,1.0,0.59,0.037,0.0,0.7016236989662933
9.0,9.0,4914.0,225.0,5139.0,1.0,0.027,0.008056160127910082,0.0,0.0,0.005493892279018404,0.005493892279018404,0.75,1.0,0.0,5.0,0.0,1.0,1.0,0.59,0.037,0.0,0.7016236989662933
10.0,10.0,4816.0,225.0,5041.0,1.0,0.027,0.008056160127910082,0.0,0.0,0.005493892279018404,0.005493892279018404,0.75,1.0,0.0,1.0,0.0,1.0,1.0,0.59,0.037,0.0,0.7016236989662933
11.0,11.0,4733.0,229.0,4962.0,1.0,0.027,0.008056160127910082,0.0,0.0,0.005493892279018404,0.005493892279018404,0.75,1.0,0.0,4.0,0.0,0.0,1.0,0.59,0.037,0.0,0.7016236989662933
12.0,12.0,4656.0,227.0,4883.0,1.0,0.027,0.008056160127910082,0.0,0.0,0.005493892279018404,0.005493892279018404,0.75,1.0,0.0,3.0,0.0,5.0,1.0,0.59,0.037,0.0,0.7016236989662933
13.0,13.0,4588.0,228.0,4816.0,1.0,0.027,0.008056160127910082,0.0,0.0,0.005493892279018404,0.005493892279018404,0.75,1.0,0.0,3.0,0.0,2.0,1.0,0.59,0.037,0.0,0.7016236989662933
14.0,14.0,4507.0,230.0,4737.0,1.0,0.027,0.008056160127910082,0.0,0.0,0.005493892279018404,0.005493892279018404,0.75,1.0,0.0,3.0,0.0,1.0,1.0,0.59,0.037,0.0,0.7016236989662933
15.0,15.0,4426.0,229.0,4655.0,1.0,0.027,0.008056160127910082,0.0,0.0,0.005493892279018404,0.005493892279018404,0.75,1.0,0.0,2.0,0.0,3.0,1.0,0.59,0.037,0.0,0.7016236989662933
16.0,16.0,4353.0,229.0,4582.0,1.0,0.027,0.008056160127910082,0.0,0.0,0.005493892279018404,0.005493892279018404,0.75,1.0,0.0,0.0,0.0,0.0,1.0,0.59,0.037,0.0,0.7016236989662933
17.0,17.0,4273.0,226.0,4499.0,1.0,0.027,0.008056160127910082,0.0,0.0,0.005493892279018404,0.005493892279018404,0.75,1.0,0.0,1.0,0.0,4.0,1.0,0.59,0.037,0.0,0.7016236989662933
18.0,18.0,4207.0,230.0,4437.0,1.0,0.027,0.008056160127910082,0.0,0.0,0.005493892279018404,0.005493892279018404,0.75,1.0,0.0,4.0,0.0,0.0,1.0,0.59,0.037,0.0,0.7016236989662933
19.0,19.0,4151.0,230.0,4381.0,1.0,0.027,0.008056160127910082,0.0,0.0,0.005493892279018404,0.005493892279018404,0.75,1.0,0.0,2.0,1.0,1.0,1.0,0.59,0.037,0.0,0.7016236989662933
20.0,20.0,4079.0,228.0,4307.0,1.0,0.027,0.008056160127910082,0.0,0.0,0.005493892279018404,0.005493892279018404,0.75,1.0,0.0,1.0,0.0,3.0,1.0,0.59,0.037,0.0,0.7016236989662933
21.0,21.0,4009.0,231.0,4240.0,1.0,0.027,0.008056160127910082,0.0,0.0,0.005493892279018404,0.005493892279018404,0.75,1.0,0.0,3.0,0.0,0.0,1.0,0.59,0.037,0.0,0.7016236989662933
22.0,22.0,3933.0,231.0,4164.0,1.0,0.027,0.008056160127910082,0.0,0.0,0.005493892279018404,0.005493892279018404,0.75,1.0,0.0,1.0,0.0,1.0,1.0,0.59,0.037,0.0,0.7016236989662933
23.0,23.0,3870.0,233.0,4103.0,1.0,0.027,0.008056160127910082,0.0,0.0,0.005493892279018404,0.005493892279018404,0.75,1.0,0.0,3.0,0.0,1.0,1.0,0.59,0.037,0.0,0.7016236989662933
24.0,24.0,3799.0,233.0,4032.0,1.0,0.027,0.008056160127910082,0.0,0.0,0.005493892279018404,0.005493892279018404,0.75,1.0,0.0,1.0,0.0,1.0,1.0,0.59,0.037,0.0,0.7016236989662933
25.0,25.0,3735.0,234.0,3969.0,1.0,0.027,0.008056160127910082,0.0,0.0,0.005493892279018404,0.005493892279018404,0.75,1.0,0.0,1.0,0.0,0.0,1.0,0.59,0.037,0.0,0.7016236989662933
26.0,26.0,3665.0,232.0,3897.0,1.0,0.027,0.008056160127910082,0.0,0.0,0.005493892279018404,0.005493892279018404,0.75,1.0,0.0,2.0,1.0,3.0,1.0,0.59,0.037,0.0,0.7016236989662933
27.0,27.0,3609.0,233.0,3842.0,1.0,0.027,0.008056160127910082,0.0,0.0,0.005493892279018404,0.005493892279018404,0.75,1.0,0.0,1.0,0.0,0.0,1.0,0.59,0.037,0.0,0.7016236989662933
28.0,28.0,3539.0,234.0,3773.0,1.0,0.027,0.008056160127910082,0.0,0.0,0.005493892279018404,0.005493892279018404,0.75,1.0,0.0,2.0,1.0,0.0,1.0,0.59,0.037,0.0,0.7016236989662933
29.0,29.0,3487.0,236.0,3723.0,1.0,0.027,0.008056160127910082,0.0,0.0,0.005493892279018404,0.005493892279018404,0.75,1.0,0.0,2.0,0.0,0.0,1.0,0.59,0.037,0.0,0.7016236989662933
30.0,30.0,3419.0,234.0,3653.0,1.0,0.027,0.008056160127910082,0.0,0.0,0.005493892279018404,0.005493892279018404,0.75,1.0,0.0,1.0,0.0,3.0,1.0,0.59,0.037,0.0,0.7016236989662933
31.0,31.0,3370.0,236.0,3606.0,1.0,0.027,0.008056160127910082,0.0,0.0,0.005493892279018404,0.005493892279018404,0.75,1.0,0.0,3.0,1.0,0.0,1.0,0.59,0.037,0.0,0.7016236989662933
32.0,32.0,3293.0,239.0,3532.0,1.0,0.027,0.008056160127910082,0.0,0.0,0.005493892279018404,0.005493892279018404,0.75,1.0,0.0,3.0,0.0,0.0,1.0,0.59,0.037,0.0,0.7016236989662933
33.0,33.0,3227.0,238.0,3465.0,1.0,0.027,0.008056160127910082,0.0,0.0,0.005493892279018404,0.005493892279018404,0.75,1.0,0.0,1.0,0.0,2.0,1.0,0.59,0.037,0.0,0.7016236989662933
34.0,34.0,3147.0,239.0,3386.0,1.0,0.027,0.008056160127910082,0.0,0.0,0.005493892279018404,0.005493892279018404,0.75,1.0,0.0,2.0,0.0,1.0,1.0,0.59,0.037,0.0,0.7016236989662933
35.0,35.0,3097.0,240.0,3337.0,1.0,0.027,0.008056160127910082,0.0,0.0,0.005493892279018404,0.005493892279018404,0.75,1.0,0.0,3.0,0.0,2.0,1.0,0.59,0.037,0.0,0.7016236989662933
36.0,36.0,3039.0,238.0,3277.0,1.0,0.027,0.008056160127910082,0.0,0.0,0.005493892279018404,0.005493892279018404,0.75,1.0,0.0,1.0,0.0,3.0,1.0,0.59,0.037,0.0,0.7016236989662933
37.0,37.0,2984.0,237.0,3221.0,1.0,0.027,0.008056160127910082,0.0,0.0,0.005493892279018404,0.005493892279018404,0.75,1.0,0.0,0.0,0.0,1.0,1.0,0.59,0.037,0.0,0.7016236989662933
38.0,38.0,2938.0,240.0,3178.0,1.0,0.027,0.008056160127910082,0.0,0.0,0.005493892279018404,0.005493892279018404,0.75,1.0,0.0,3.0,0.0,0.0,1.0,0.59,0.037,0.0,0.7016236989662933
39.0,39.0,2886.0,239.0,3125.0,1.0,0.027,0.008056160127910082,0.0,0.0,0.005493892279018404,0.005493892279018404,0.75,1.0,0.0,1.0,0.0,2.0,1.0,0.59,0.037,0.0,0.7016236989662933
40.0,40.0,2839.0,238.0,3077.0,1.0,0.027,0.008056160127910082,0.0,0.0,0.005493892279018404,0.005493892279018404,0.75,1.0,0.0,2.0,0.0,3.0,1.0,0.59,0.037,0.0,0.7016236989662933
41.0,41.0,2780.0,239.0,3019.0,1.0,0.027,0.008056160127910082,0.0,0.0,0.005493892279018404,0.005493892279018404,0.75,1.0,0.0,3.0,0.0,2.0,1.0,0.59,0.037,0.0,0.7016236989662933
42.0,42.0,2732.0,238.0,2970.0,1.0,0.027,0.008056160127910082,0.0,0.0,0.005493892279018404,0.005493892279018404,0.75,1.0,0.0,1.0,0.0,2.0,1.0,0.59,0.037,0.0,0.7016236989662933
43.0,43.0,2685.0,242.0,2927.0,1.0,0.027,0.008056160127910082,0.0,0.0,0.005493892279018404,0.005493892279018404,0.75,1.0,0.0,5.0,1.0,0.0,1.0,0.59,0.037,0.0,0.7016236989662933
44.0,44.0,2648.0,243.0,2891.0,1.0,0.027,0.008056160127910082,0.0,0.0,0.005493892279018404,0.005493892279018404,0.75,1.0,0.0,3.0,1.0,1.0,1.0,0.59,0.037,0.0,0.7016236989662933
45.0,45.0,2594.0,244.0,2838.0,1.0,0.027,0.008056160127910082,0.0,0.0,0.005493892279018404,0.005493892279018404,0.75,1.0,0.0,2.0,0.0,1.0,1.0,0.59,0.037,0.0,0.7016236989662933
46.0,46.0,2555.0,244.0,2799.0,1.0,0.027,0.008056160127910082,0.0,0.0,0.005493892279018404,0.005493892279018404,0.75,1.0,0.0,0.0,0.0,0.0,1.0,0.59,0.037,0.0,0.7016236989662933
