TIdx,Time,NCells_S,NCells_R,NCells,DrugConcentration,rS,rR,mS,mR,dS,dR,dD,dt,NCycles,NAttemptedDivs,NFailedDivs,NDeaths,ReplicateId,InitSize,RFrac,TxName,Cost
12.0,12.0,4713.0,227.0,4940.0,1.0,0.027,0.005273028606983548,0.0,0.0,0.0035859157563770602,0.0035859157563770602,0.75,1.0,0.0,1.0,0.0,1.0,1.0,0.59,0.037,0.0,0.8047026441857945
13.0,13.0,4641.0,228.0,4869.0,1.0,0.027,0.005273028606983548,0.0,0.0,0.0035859157563770602,0.0035859157563770602,0.75,1.0,0.0,1.0,0.0,0.0,1.0,0.59,0.037,0.0,0.8047026441857945
14.0,14.0,4573.0,231.0,4804.0,1.0,0.027,0.005273028606983548,0.0,0.0,0.0035859157563770602,0.0035859157563770602,0.75,1.0,0.0,3.0,0.0,0.0,1.0,0.59,0.037,0.0,0.8047026441857945
15.0,15.0,4497.0,233.0,4730.0,1.0,0.027,0.005273028606983548,0.0,0.0,0.0035859157563770602,0.0035859157563770602,0.75,1.0,0.0,3.0,0.0,1.0,1.0,0.59,0.037,0.0,0.8047026441857945
16.0,16.0,4430.0,233.0,4663.0,1.0,0.027,0.005273028606983548,0.0,0.0,0.0035859157563770602,0.0035859157563770602,0.75,1.0,0.0,0.0,0.0,0.0,1.0,0.59,0.037,0.0,0.8047026441857945
17.0,17.0,4354.0,232.0,4586.0,1.0,0.027,0.005273028606983548,0.0,0.0,0.0035859157563770602,0.0035859157563770602,0.75,1.0,0.0,0.0,0.0,1.0,1.0,0.59,0.037,0.0,0.8047026441857945
18.0,18.0,4292.0,233.0,4525.0,1.0,0.027,0.005273028606983548,0.0,0.0,0.0035859157563770602,0.0035859157563770602,0.75,1.0,0.0,2.0,1.0,0.0,1.0,0.59,0.037,0.0,0.8047026441857945
19.0,19.0,4244.0,231.0,4475.0,1.0,0.027,0.005273028606983548,0.0,0.0,0.0035859157563770602,0.0035859157563770602,0.75,1.0,0.0,0.0,0.0,2.0,1.0,0.59,0.037,0.0,0.8047026441857945
20.0,20.0,4182.0,233.0,4415.0,1.0,0.027,0.005273028606983548,0.0,0.0,0.0035859157563770602,0.0035859157563770602,0.75,1.0,0.0,2.0,0.0,0.0,1.0,0.59,0.037,0.0,0.8047026441857945
21.0,21.0,4119.0,234.0,4353.0,1.0,0.027,0.005273028606983548,0.0,0.0,0.0035859157563770602,0.0035859157563770602,0.75,1.0,0.0,3.0,1.0,1.0,1.0,0.59,0.037,0.0,0.8047026441857945
22.0,22.0,4061.0,235.0,4296.0,1.0,0.027,0.005273028606983548,0.0,0.0,0.0035859157563770602,0.0035859157563770602,0.75,1.0,0.0,2.0,0.0,1.0,1.0,0.59,0.037,0.0,0.8047026441857945
23.0,23.0,4008.0,234.0,4242.0,1.0,0.027,0.005273028606983548,0.0,0.0,0.0035859157563770602,0.0035859157563770602,0.75,1.0,0.0,2.0,1.0,2.0,1.0,0.59,0.037,0.0,0.8047026441857945
24.0,24.0,3935.0,234.0,4169.0,1.0,0.027,0.005273028606983548,0.0,0.0,0.0035859157563770602,0.0035859157563770602,0.75,1.0,0.0,1.0,0.0,1.0,1.0,0.59,0.037,0.0,0.8047026441857945
25.0,25.0,3861.0,235.0,4096.0,1.0,0.027,0.005273028606983548,0.0,0.0,0.0035859157563770602,0.0035859157563770602,0.75,1.0,0.0,1.0,0.0,0.0,1.0,0.59,0.037,0.0,0.8047026441857945
26.0,26.0,3799.0,235.0,4034.0,1.0,0.027,0.005273028606983548,0.0,0.0,0.0035859157563770602,0.0035859157563770602,0.75,1.0,0.0,0.0,0.0,0.0,1.0,0.59,0.037,0.0,0.8047026441857945
27.0,27.0,3739.0,238.0,3977.0,1.0,0.027,0.005273028606983548,0.0,0.0,0.0035859157563770602,0.0035859157563770602,0.75,1.0,0.0,3.0,0.0,0.0,1.0,0.59,0.037,0.0,0.8047026441857945
28.0,28.0,3669.0,238.0,3907.0,1.0,0.027,0.005273028606983548,0.0,0.0,0.0035859157563770602,0.0035859157563770602,0.75,1.0,0.0,1.0,0.0,1.0,1.0,0.59,0.037,0.0,0.8047026441857945
29.0,29.0,3610.0,240.0,3850.0,1.0,0.027,0.005273028606983548,0.0,0.0,0.0035859157563770602,0.0035859157563770602,0.75,1.0,0.0,2.0,0.0,0.0,1.0,0.59,0.037,0.0,0.8047026441857945
30.0,30.0,3554.0,242.0,3796.0,1.0,0.027,0.005273028606983548,0.0,0.0,0.0035859157563770602,0.0035859157563770602,0.75,1.0,0.0,3.0,1.0,0.0,1.0,0.59,0.037,0.0,0.8047026441857945
31.0,31.0,3500.0,242.0,3742.0,1.0,0.027,0.005273028606983548,0.0,0.0,0.0035859157563770602,0.0035859157563770602,0.75,1.0,0.0,0.0,0.0,0.0,1.0,0.59,0.037,0.0,0.8047026441857945
32.0,32.0,3440.0,243.0,3683.0,1.0,0.027,0.005273028606983548,0.0,0.0,0.0035859157563770602,0.0035859157563770602,0.75,1.0,0.0,1.0,0.0,0.0,1.0,0.59,0.037,0.0,0.8047026441857945
33.0,33.0,3388.0,243.0,3631.0,1.0,0.027,0.005273028606983548,0.0,0.0,0.0035859157563770602,0.0035859157563770602,0.75,1.0,0.0,0.0,0.0,0.0,1.0,0.59,0.037,0.0,0.8047026441857945
34.0,34.0,3327.0,244.0,3571.0,1.0,0.027,0.005273028606983548,0.0,0.0,0.0035859157563770602,0.0035859157563770602,0.75,1.0,0.0,2.0,1.0,0.0,1.0,0.59,0.037,0.0,0.8047026441857945
35.0,35.0,3277.0,245.0,3522.0,1.0,0.027,0.005273028606983548,0.0,0.0,0.0035859157563770602,0.0035859157563770602,0.75,1.0,0.0,2.0,0.0,1.0,1.0,0.59,0.037,0.0,0.8047026441857945
36.0,36.0,3218.0,244.0,3462.0,1.0,0.027,0.005273028606983548,0.0,0.0,0.0035859157563770602,0.0035859157563770602,0.75,1.0,0.0,0.0,0.0,1.0,1.0,0.59,0.037,0.0,0.8047026441857945
37.0,37.0,3177.0,245.0,3422.0,1.0,0.027,0.005273028606983548,0.0,0.0,0.0035859157563770602,0.0035859157563770602,0.75,1.0,0.0,1.0,0.0,0.0,1.0,0.59,0.037,0.0,0.8047026441857945
38.0,38.0,3121.0,244.0,3365.0,1.0,0.027,0.005273028606983548,0.0,0.0,0.0035859157563770602,0.0035859157563770602,0.75,1.0,0.0,1.0,0.0,2.0,1.0,0.59,0.037,0.0,0.8047026441857945
39.0,39.0,3070.0,245.0,3315.0,1.0,0.027,0.005273028606983548,0.0,0.0,0.0035859157563770602,0.0035859157563770602,0.75,1.0,0.0,1.0,0.0,0.0,1.0,0.59,0.037,0.0,0.8047026441857945
40.0,40.0,3033.0,246.0,3279.0,1.0,0.027,0.005273028606983548,0.0,0.0,0.0035859157563770602,0.0035859157563770602,0.75,1.0,0.0,1.0,0.0,0.0,1.0,0.59,0.037,0.0,0.8047026441857945
41.0,41.0,2984.0,245.0,3229.0,1.0,0.027,0.005273028606983548,0.0,0.0,0.0035859157563770602,0.0035859157563770602,0.75,1.0,0.0,0.0,0.0,1.0,1.0,0.59,0.037,0.0,0.8047026441857945
42.0,42.0,2948.0,245.0,3193.0,1.0,0.027,0.005273028606983548,0.0,0.0,0.0035859157563770602,0.0035859157563770602,0.75,1.0,0.0,2.0,1.0,1.0,1.0,0.59,0.037,0.0,0.8047026441857945
43.0,43.0,2916.0,248.0,3164.0,1.0,0.027,0.005273028606983548,0.0,0.0,0.0035859157563770602,0.0035859157563770602,0.75,1.0,0.0,4.0,0.0,1.0,1.0,0.59,0.037,0.0,0.8047026441857945
44.0,44.0,2858.0,249.0,3107.0,1.0,0.027,0.005273028606983548,0.0,0.0,0.0035859157563770602,0.0035859157563770602,0.75,1.0,0.0,3.0,0.0,2.0,1.0,0.59,0.037,0.0,0.8047026441857945
45.0,45.0,2814.0,248.0,3062.0,1.0,0.027,0.005273028606983548,0.0,0.0,0.0035859157563770602,0.0035859157563770602,0.75,1.0,0.0,1.0,0.0,2.0,1.0,0.59,0.037,0.0,0.8047026441857945
46.0,46.0,2777.0,250.0,3027.0,1.0,0.027,0.005273028606983548,0.0,0.0,0.0035859157563770602,0.0035859157563770602,0.75,1.0,0.0,2.0,0.0,0.0,1.0,0.59,0.037,0.0,0.8047026441857945
47.0,47.0,2727.0,251.0,2978.0,1.0,0.027,0.005273028606983548,0.0,0.0,0.0035859157563770602,0.0035859157563770602,0.75,1.0,0.0,1.0,0.0,0.0,1.0,0.59,0.037,0.0,0.8047026441857945
48.0,48.0,2691.0,250.0,2941.0,1.0,0.027,0.005273028606983548,0.0,0.0,0.0035859157563770602,0.0035859157563770602,0.75,1.0,0.0,1.0,0.0,2.0,1.0,0.59,0.037,0.0,0.8047026441857945
49.0,49.0,2648.0,252.0,2900.0,1.0,0.027,0.005273028606983548,0.0,0.0,0.0035859157563770602,0.0035859157563770602,0.75,1.0,0.0,3.0,0.0,1.0,1.0,0.59,0.037,0.0,0.8047026441857945
50.0,50.0,2592.0,254.0,2846.0,1.0,0.027,0.005273028606983548,0.0,0.0,0.0035859157563770602,0.0035859157563770602,0.75,1.0,0.0,2.0,0.0,0.0,1.0,0.59,0.037,0.0,0.8047026441857945
51.0,51.0,2533.0,255.0,2788.0,1.0,0.027,0.005273028606983548,0.0,0.0,0.0035859157563770602,0.0035859157563770602,0.75,1.0,0.0,2.0,0.0,1.0,1.0,0.59,0.037,0.0,0.8047026441857945
52.0,52.0,2489.0,254.0,2743.0,1.0,0.027,0.005273028606983548,0.0,0.0,0.0035859157563770602,0.0035859157563770602,0.75,1.0,0.0,0.0,0.0,1.0,1.0,0.59,0.037,0.0,0.8047026441857945
53.0,53.0,2450.0,254.0,2704.0,1.0,0.027,0.005273028606983548,0.0,0.0,0.0035859157563770602,0.0035859157563770602,0.75,1.0,0.0,2.0,0.0,2.0,1.0,0.59,0.037,0.0,0.8047026441857945
54.0,54.0,2399.0,255.0,2654.0,1.0,0.027,0.005273028606983548,0.0,0.0,0.0035859157563770602,0.0035859157563770602,0.75,1.0,0.0,2.0,0.0,1.0,1.0,0.59,0.037,0.0,0.8047026441857945
55.0,55.0,2345.0,257.0,2602.0,1.0,0.027,0.005273028606983548,0.0,0.0,0.0035859157563770602,0.0035859157563770602,0.75,1.0,0.0,2.0,0.0,0.0,1.0,0.59,0.037,0.0,0.8047026441857945
56.0,56.0,2307.0,257.0,2564.0,1.0,0.027,0.005273028606983548,0.0,0.0,0.0035859157563770602,0.0035859157563770602,0.75,1.0,0.0,2.0,0.0,2.0,1.0,0.59,0.037,0.0,0.8047026441857945
57.0,57.0,2259.0,258.0,2517.0,1.0,0.027,0.005273028606983548,0.0,0.0,0.0035859157563770602,0.0035859157563770602,0.75,1.0,0.0,1.0,0.0,0.0,1.0,0.59,0.037,0.0,0.8047026441857945
58.0,58.0,2233.0,258.0,2491.0,1.0,0.027,0.005273028606983548,0.0,0.0,0.0035859157563770602,0.0035859157563770602,0.75,1.0,0.0,2.0,0.0,2.0,1.0,0.59,0.037,0.0,0.8047026441857945
59.0,59.0,2199.0,258.0,2457.0,1.0,0.027,0.005273028606983548,0.0,0.0,0.0035859157563770602,0.0035859157563770602,0.75,1.0,0.0,1.0,0.0,1.0,1.0,0.59,0.037,0.0,0.8047026441857945
60.0,60.0,2146.0,262.0,2408.0,1.0,0.027,0.005273028606983548,0.0,0.0,0.0035859157563770602,0.0035859157563770602,0.75,1.0,0.0,4.0,0.0,0.0,1.0,0.59,0.037,0.0,0.8047026441857945
61.0,61.0,2114.0,264.0,2378.0,1.0,0.027,0.005273028606983548,0.0,0.0,0.0035859157563770602,0.0035859157563770602,0.75,1.0,0.0,2.0,0.0,0.0,1.0,0.59,0.037,0.0,0.8047026441857945
62.0,62.0,2081.0,263.0,2344.0,1.0,0.027,0.005273028606983548,0.0,0.0,0.0035859157563770602,0.0035859157563770602,0.75,1.0,0.0,0.0,0.0,1.0,1.0,0.59,0.037,0.0,0.8047026441857945
63.0,63.0,2046.0,261.0,2307.0,1.0,0.027,0.005273028606983548,0.0,0.0,0.0035859157563770602,0.0035859157563770602,0.75,1.0,0.0,1.0,0.0,3.0,1.0,0.59,0.037,0.0,0.8047026441857945
64.0,64.0,2014.0,261.0,2275.0,1.0,0.027,0.005273028606983548,0.0,0.0,0.0035859157563770602,0.0035859157563770602,0.75,1.0,0.0,1.0,0.0,1.0,1.0,0.59,0.037,0.0,0.8047026441857945
65.0,65.0,1982.0,262.0,2244.0,1.0,0.027,0.005273028606983548,0.0,0.0,0.0035859157563770602,0.0035859157563770602,0.75,1.0,0.0,1.0,0.0,0.0,1.0,0.59,0.037,0.0,0.8047026441857945
66.0,66.0,1950.0,263.0,2213.0,1.0,0.027,0.005273028606983548,0.0,0.0,0.0035859157563770602,0.0035859157563770602,0.75,1.0,0.0,1.0,0.0,0.0,1.0,0.59,0.037,0.0,0.8047026441857945
67.0,67.0,1917.0,261.0,2178.0,1.0,0.027,0.005273028606983548,0.0,0.0,0.0035859157563770602,0.0035859157563770602,0.75,1.0,0.0,0.0,0.0,2.0,1.0,0.59,0.037,0.0,0.8047026441857945
68.0,68.0,1893.0,261.0,2154.0,1.0,0.027,0.005273028606983548,0.0,0.0,0.0035859157563770602,0.0035859157563770602,0.75,1.0,0.0,2.0,0.0,2.0,1.0,0.59,0.037,0.0,0.8047026441857945
69.0,69.0,1862.0,262.0,2124.0,1.0,0.027,0.005273028606983548,0.0,0.0,0.0035859157563770602,0.0035859157563770602,0.75,1.0,0.0,2.0,0.0,1.0,1.0,0.59,0.037,0.0,0.8047026441857945
70.0,70.0,1822.0,262.0,2084.0,1.0,0.027,0.005273028606983548,0.0,0.0,0.0035859157563770602,0.0035859157563770602,0.75,1.0,0.0,2.0,0.0,2.0,1.0,0.59,0.037,0.0,0.8047026441857945
71.0,71.0,1792.0,263.0,2055.0,1.0,0.027,0.005273028606983548,0.0,0.0,0.0035859157563770602,0.0035859157563770602,0.75,1.0,0.0,3.0,0.0,2.0,1.0,0.59,0.037,0.0,0.8047026441857945
72.0,72.0,1772.0,266.0,2038.0,1.0,0.027,0.005273028606983548,0.0,0.0,0.0035859157563770602,0.0035859157563770602,0.75,1.0,0.0,3.0,0.0,0.0,1.0,0.59,0.037,0.0,0.8047026441857945
73.0,73.0,1751.0,265.0,2016.0,1.0,0.027,0.005273028606983548,0.0,0.0,0.0035859157563770602,0.0035859157563770602,0.75,1.0,0.0,1.0,0.0,2.0,1.0,0.59,0.037,0.0,0.8047026441857945
74.0,74.0,1722.0,266.0,1988.0,1.0,0.027,0.005273028606983548,0.0,0.0,0.0035859157563770602,0.0035859157563770602,0.75,1.0,0.0,1.0,0.0,0.0,1.0,0.59,0.037,0.0,0.8047026441857945
75.0,75.0,1699.0,268.0,1967.0,1.0,0.027,0.005273028606983548,0.0,0.0,0.0035859157563770602,0.0035859157563770602,0.75,1.0,0.0,2.0,0.0,0.0,1.0,0.59,0.037,0.0,0.8047026441857945
76.0,76.0,1663.0,267.0,1930.0,1.0,0.027,0.005273028606983548,0.0,0.0,0.0035859157563770602,0.0035859157563770602,0.75,1.0,0.0,2.0,0.0,3.0,1.0,0.59,0.037,0.0,0.8047026441857945
77.0,77.0,1640.0,265.0,1905.0,1.0,0.027,0.005273028606983548,0.0,0.0,0.0035859157563770602,0.0035859157563770602,0.75,1.0,0.0,0.0,0.0,2.0,1.0,0.59,0.037,0.0,0.8047026441857945
78.0,78.0,1619.0,265.0,1884.0,1.0,0.027,0.005273028606983548,0.0,0.0,0.0035859157563770602,0.0035859157563770602,0.75,1.0,0.0,0.0,0.0,0.0,1.0,0.59,0.037,0.0,0.8047026441857945
79.0,79.0,1599.0,263.0,1862.0,1.0,0.027,0.005273028606983548,0.0,0.0,0.0035859157563770602,0.0035859157563770602,0.75,1.0,0.0,0.0,0.0,2.0,1.0,0.59,0.037,0.0,0.8047026441857945
80.0,80.0,1566.0,262.0,1828.0,1.0,0.027,0.005273028606983548,0.0,0.0,0.0035859157563770602,0.0035859157563770602,0.75,1.0,0.0,0.0,0.0,1.0,1.0,0.59,0.037,0.0,0.8047026441857945
81.0,81.0,1541.0,264.0,1805.0,1.0,0.027,0.005273028606983548,0.0,0.0,0.0035859157563770602,0.0035859157563770602,0.75,1.0,0.0,2.0,0.0,0.0,1.0,0.59,0.037,0.0,0.8047026441857945
82.0,82.0,1517.0,267.0,1784.0,1.0,0.027,0.005273028606983548,0.0,0.0,0.0035859157563770602,0.0035859157563770602,0.75,1.0,0.0,3.0,0.0,0.0,1.0,0.59,0.037,0.0,0.8047026441857945
83.0,83.0,1491.0,267.0,1758.0,1.0,0.027,0.005273028606983548,0.0,0.0,0.0035859157563770602,0.0035859157563770602,0.75,1.0,0.0,2.0,1.0,1.0,1.0,0.59,0.037,0.0,0.8047026441857945
84.0,84.0,1465.0,271.0,1736.0,1.0,0.027,0.005273028606983548,0.0,0.0,0.0035859157563770602,0.0035859157563770602,0.75,1.0,0.0,4.0,0.0,0.0,1.0,0.59,0.037,0.0,0.8047026441857945
85.0,85.0,1441.0,271.0,1712.0,1.0,0.027,0.005273028606983548,0.0,0.0,0.0035859157563770602,0.0035859157563770602,0.75,1.0,0.0,1.0,0.0,1.0,1.0,0.59,0.037,0.0,0.8047026441857945
86.0,86.0,1410.0,269.0,1679.0,1.0,0.027,0.005273028606983548,0.0,0.0,0.0035859157563770602,0.0035859157563770602,0.75,1.0,0.0,0.0,0.0,2.0,1.0,0.59,0.037,0.0,0.8047026441857945
87.0,87.0,1374.0,269.0,1643.0,1.0,0.027,0.005273028606983548,0.0,0.0,0.0035859157563770602,0.0035859157563770602,0.75,1.0,0.0,0.0,0.0,0.0,1.0,0.59,0.037,0.0,0.8047026441857945
88.0,88.0,1352.0,269.0,1621.0,1.0,0.027,0.005273028606983548,0.0,0.0,0.0035859157563770602,0.0035859157563770602,0.75,1.0,0.0,1.0,0.0,1.0,1.0,0.59,0.037,0.0,0.8047026441857945
89.0,89.0,1336.0,271.0,1607.0,1.0,0.027,0.005273028606983548,0.0,0.0,0.0035859157563770602,0.0035859157563770602,0.75,1.0,0.0,2.0,0.0,0.0,1.0,0.59,0.037,0.0,0.8047026441857945
90.0,90.0,1306.0,271.0,1577.0,1.0,0.027,0.005273028606983548,0.0,0.0,0.0035859157563770602,0.0035859157563770602,0.75,1.0,0.0,0.0,0.0,0.0,1.0,0.59,0.037,0.0,0.8047026441857945
91.0,91.0,1279.0,273.0,1552.0,1.0,0.027,0.005273028606983548,0.0,0.0,0.0035859157563770602,0.0035859157563770602,0.75,1.0,0.0,2.0,0.0,0.0,1.0,0.59,0.037,0.0,0.8047026441857945
92.0,92.0,1262.0,272.0,1534.0,1.0,0.027,0.005273028606983548,0.0,0.0,0.0035859157563770602,0.0035859157563770602,0.75,1.0,0.0,0.0,0.0,1.0,1.0,0.59,0.037,0.0,0.8047026441857945
93.0,93.0,1246.0,274.0,1520.0,1.0,0.027,0.005273028606983548,0.0,0.0,0.0035859157563770602,0.0035859157563770602,0.75,1.0,0.0,2.0,0.0,0.0,1.0,0.59,0.037,0.0,0.8047026441857945
94.0,94.0,1219.0,273.0,1492.0,1.0,0.027,0.005273028606983548,0.0,0.0,0.0035859157563770602,0.0035859157563770602,0.75,1.0,0.0,2.0,0.0,3.0,1.0,0.59,0.037,0.0,0.8047026441857945
95.0,95.0,1191.0,273.0,1464.0,1.0,0.027,0.005273028606983548,0.0,0.0,0.0035859157563770602,0.0035859157563770602,0.75,1.0,0.0,0.0,0.0,0.0,1.0,0.59,0.037,0.0,0.8047026441857945
96.0,96.0,1175.0,273.0,1448.0,1.0,0.027,0.005273028606983548,0.0,0.0,0.0035859157563770602,0.0035859157563770602,0.75,1.0,0.0,1.0,0.0,1.0,1.0,0.59,0.037,0.0,0.8047026441857945
97.0,97.0,1150.0,270.0,1420.0,1.0,0.027,0.005273028606983548,0.0,0.0,0.0035859157563770602,0.0035859157563770602,0.75,1.0,0.0,0.0,0.0,3.0,1.0,0.59,0.037,0.0,0.8047026441857945
98.0,98.0,1128.0,270.0,1398.0,1.0,0.027,0.005273028606983548,0.0,0.0,0.0035859157563770602,0.0035859157563770602,0.75,1.0,0.0,0.0,0.0,0.0,1.0,0.59,0.037,0.0,0.8047026441857945
99.0,99.0,1098.0,270.0,1368.0,1.0,0.027,0.005273028606983548,0.0,0.0,0.0035859157563770602,0.0035859157563770602,0.75,1.0,0.0,1.0,0.0,1.0,1.0,0.59,0.037,0.0,0.8047026441857945
100.0,100.0,1090.0,271.0,1361.0,1.0,0.027,0.005273028606983548,0.0,0.0,0.0035859157563770602,0.0035859157563770602,0.75,1.0,0.0,1.0,0.0,0.0,1.0,0.59,0.037,0.0,0.8047026441857945
101.0,101.0,1078.0,270.0,1348.0,1.0,0.027,0.005273028606983548,0.0,0.0,0.0035859157563770602,0.0035859157563770602,0.75,1.0,0.0,1.0,0.0,2.0,1.0,0.59,0.037,0.0,0.8047026441857945
102.0,102.0,1054.0,272.0,1326.0,1.0,0.027,0.005273028606983548,0.0,0.0,0.0035859157563770602,0.0035859157563770602,0.75,1.0,0.0,3.0,0.0,1.0,1.0,0.59,0.037,0.0,0.8047026441857945
103.0,103.0,1037.0,272.0,1309.0,1.0,0.027,0.005273028606983548,0.0,0.0,0.0035859157563770602,0.0035859157563770602,0.75,1.0,0.0,1.0,0.0,1.0,1.0,0.59,0.037,0.0,0.8047026441857945
104.0,104.0,1030.0,275.0,1305.0,1.0,0.027,0.005273028606983548,0.0,0.0,0.0035859157563770602,0.0035859157563770602,0.75,1.0,0.0,4.0,0.0,1.0,1.0,0.59,0.037,0.0,0.8047026441857945
105.0,105.0,1005.0,276.0,1281.0,1.0,0.027,0.005273028606983548,0.0,0.0,0.0035859157563770602,0.0035859157563770602,0.75,1.0,0.0,2.0,0.0,1.0,1.0,0.59,0.037,0.0,0.8047026441857945
106.0,106.0,991.0,275.0,1266.0,1.0,0.027,0.005273028606983548,0.0,0.0,0.0035859157563770602,0.0035859157563770602,0.75,1.0,0.0,3.0,0.0,4.0,1.0,0.59,0.037,0.0,0.8047026441857945
107.0,107.0,975.0,276.0,1251.0,1.0,0.027,0.005273028606983548,0.0,0.0,0.0035859157563770602,0.0035859157563770602,0.75,1.0,0.0,1.0,0.0,0.0,1.0,0.59,0.037,0.0,0.8047026441857945
108.0,108.0,955.0,276.0,1231.0,1.0,0.027,0.005273028606983548,0.0,0.0,0.0035859157563770602,0.0035859157563770602,0.75,1.0,0.0,0.0,0.0,0.0,1.0,0.59,0.037,0.0,0.8047026441857945
109.0,109.0,934.0,277.0,1211.0,1.0,0.027,0.005273028606983548,0.0,0.0,0.0035859157563770602,0.0035859157563770602,0.75,1.0,0.0,1.0,0.0,0.0,1.0,0.59,0.037,0.0,0.8047026441857945
110.0,110.0,912.0,277.0,1189.0,1.0,0.027,0.005273028606983548,0.0,0.0,0.0035859157563770602,0.0035859157563770602,0.75,1.0,0.0,0.0,0.0,0.0,1.0,0.59,0.037,0.0,0.8047026441857945
111.0,111.0,905.0,274.0,1179.0,1.0,0.027,0.005273028606983548,0.0,0.0,0.0035859157563770602,0.0035859157563770602,0.75,1.0,0.0,1.0,0.0,4.0,1.0,0.59,0.037,0.0,0.8047026441857945
112.0,112.0,885.0,276.0,1161.0,1.0,0.027,0.005273028606983548,0.0,0.0,0.0035859157563770602,0.0035859157563770602,0.75,1.0,0.0,2.0,0.0,0.0,1.0,0.59,0.037,0.0,0.8047026441857945
113.0,113.0,877.0,277.0,1154.0,1.0,0.027,0.005273028606983548,0.0,0.0,0.0035859157563770602,0.0035859157563770602,0.75,1.0,0.0,2.0,0.0,1.0,1.0,0.59,0.037,0.0,0.8047026441857945
114.0,114.0,861.0,277.0,1138.0,1.0,0.027,0.005273028606983548,0.0,0.0,0.0035859157563770602,0.0035859157563770602,0.75,1.0,0.0,1.0,0.0,1.0,1.0,0.59,0.037,0.0,0.8047026441857945
115.0,115.0,849.0,275.0,1124.0,1.0,0.027,0.005273028606983548,0.0,0.0,0.0035859157563770602,0.0035859157563770602,0.75,1.0,0.0,1.0,0.0,3.0,1.0,0.59,0.037,0.0,0.8047026441857945
116.0,116.0,831.0,273.0,1104.0,1.0,0.027,0.005273028606983548,0.0,0.0,0.0035859157563770602,0.0035859157563770602,0.75,1.0,0.0,0.0,0.0,2.0,1.0,0.59,0.037,0.0,0.8047026441857945
117.0,117.0,819.0,279.0,1098.0,1.0,0.027,0.005273028606983548,0.0,0.0,0.0035859157563770602,0.0035859157563770602,0.75,1.0,0.0,7.0,0.0,1.0,1.0,0.59,0.037,0.0,0.8047026441857945
